source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	Material Type	assay name	Technology Type	comment[file uri]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment [cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 818	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_25.raw	25	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_25.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 819	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_26.raw	26	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_26.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 820	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_27.raw	27	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_27.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 821	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_28.raw	28	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_28.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 822	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_29.raw	29	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_29.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 823	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_30.raw	30	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_30.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 824	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_31.raw	31	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_31.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 825	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_32.raw	32	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_32.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 826	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_33.raw	33	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_33.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 827	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_34.raw	34	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_34.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 828	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_35.raw	35	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_35.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 829	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_36.raw	36	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_36.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 830	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_37.raw	37	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_37.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 831	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_38.raw	38	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_38.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 832	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_39.raw	39	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_39.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 833	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_40.raw	40	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_40.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 834	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_41.raw	41	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_41.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 835	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_42.raw	42	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_42.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 836	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_43.raw	43	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_43.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 837	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_44.raw	44	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_44.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 838	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_45.raw	45	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_45.raw	SH-SY5Y
Sample 19	Homo sapiens	bone marrow	SH-SY5Y	not available	4Y	Female	neuroblastoma	epithelial	not available	cell line	run 839	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_46.raw	46	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Glu->pyro-Glu; MT=Variable; PP=Any N-term; AC=UNIMOD:27; TA=Q	not available	not available	not available	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151023_QE3_UPLC8_DBJ_SA_SH-SY5Y_Rep1_46frac_46.raw	SH-SY5Y
