source name	characteristics[organism]	characteristics[phenotype]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[individual]	technology type	assay name	comment[label]	comment[instrument]	comment[fraction identifier]	comment[file uri]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	material type	factor value[organism part]
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 45	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	16	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1017.raw	CHPP_Testis_SDS_1017.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 46	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	17	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1018.raw	CHPP_Testis_SDS_1018.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 47	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	18	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1019.raw	CHPP_Testis_SDS_1019.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 48	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	19	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1020.raw	CHPP_Testis_SDS_1020.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 49	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	20	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1021.raw	CHPP_Testis_SDS_1021.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 50	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	21	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1022.raw	CHPP_Testis_SDS_1022.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 51	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	22	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1023.raw	CHPP_Testis_SDS_1023.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 52	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	23	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1024.raw	CHPP_Testis_SDS_1024.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 53	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	24	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1025.raw	CHPP_Testis_SDS_1025.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 54	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	25	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1026.raw	CHPP_Testis_SDS_1026.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 55	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	26	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1027.raw	CHPP_Testis_SDS_1027.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 56	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	27	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1028.raw	CHPP_Testis_SDS_1028.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 57	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	1	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2001.raw	CHPP_Testis_SDS_2001.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 58	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	2	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2002.raw	CHPP_Testis_SDS_2002.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 60	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	3	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2004.raw	CHPP_Testis_SDS_2004.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 61	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	4	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2005.raw	CHPP_Testis_SDS_2005.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 62	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	5	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2006.raw	CHPP_Testis_SDS_2006.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 63	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	6	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2007.raw	CHPP_Testis_SDS_2007.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 64	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	7	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2008.raw	CHPP_Testis_SDS_2008.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 65	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	8	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2009.raw	CHPP_Testis_SDS_2009.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 66	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	9	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2010.raw	CHPP_Testis_SDS_2010.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 67	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	10	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2011.raw	CHPP_Testis_SDS_2011.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 68	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	11	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2012.raw	CHPP_Testis_SDS_2012.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 69	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	12	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2013.raw	CHPP_Testis_SDS_2013.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 70	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	13	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2014.raw	CHPP_Testis_SDS_2014.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 71	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	14	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2015.raw	CHPP_Testis_SDS_2015.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 72	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	15	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2016.raw	CHPP_Testis_SDS_2016.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 73	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	16	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2017.raw	CHPP_Testis_SDS_2017.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 74	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	17	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2018.raw	CHPP_Testis_SDS_2018.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 75	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	18	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2019.raw	CHPP_Testis_SDS_2019.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 76	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	19	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2020.raw	CHPP_Testis_SDS_2020.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 77	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	20	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2021.raw	CHPP_Testis_SDS_2021.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 78	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	21	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2022.raw	CHPP_Testis_SDS_2022.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 79	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	22	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2023.raw	CHPP_Testis_SDS_2023.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 80	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	23	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2024.raw	CHPP_Testis_SDS_2024.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 81	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	24	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2025.raw	CHPP_Testis_SDS_2025.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 82	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	25	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2026.raw	CHPP_Testis_SDS_2026.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 83	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	26	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2027.raw	CHPP_Testis_SDS_2027.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 84	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	27	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_2028.raw	CHPP_Testis_SDS_2028.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
