source name	characteristics[organism]	characteristics[phenotype]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[individual]	technology type	assay name	comment[label]	comment[instrument]	comment[fraction identifier]	comment[file uri]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	material type	factor value[organism part]
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 126	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	20	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_TESTIS_Tricine_2020.raw	CHPP_TESTIS_Tricine_2020.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 127	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	21	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_TESTIS_Tricine_2021.raw	CHPP_TESTIS_Tricine_2021.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 128	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	22	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_TESTIS_Tricine_2022.raw	CHPP_TESTIS_Tricine_2022.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 129	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	1	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3001.raw	CHPP_Tricine_3001.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 130	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	2	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3002.raw	CHPP_Tricine_3002.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 131	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	3	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3003.raw	CHPP_Tricine_3003.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 132	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	4	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3004.raw	CHPP_Tricine_3004.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 133	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	5	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3005.raw	CHPP_Tricine_3005.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 134	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	6	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3006.raw	CHPP_Tricine_3006.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 135	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	7	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3007.raw	CHPP_Tricine_3007.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 136	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	8	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3008.raw	CHPP_Tricine_3008.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 137	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	9	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3009.raw	CHPP_Tricine_3009.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 138	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	10	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3010.raw	CHPP_Tricine_3010.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 139	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	11	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3011.raw	CHPP_Tricine_3011.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 140	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	12	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3012.raw	CHPP_Tricine_3012.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 141	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	13	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3013.raw	CHPP_Tricine_3013.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 142	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	14	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3014.raw	CHPP_Tricine_3014.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 143	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	15	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3015.raw	CHPP_Tricine_3015.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 144	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	16	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3016.raw	CHPP_Tricine_3016.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 145	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	17	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3017.raw	CHPP_Tricine_3017.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 146	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	18	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3018.raw	CHPP_Tricine_3018.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 147	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	19	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3019.raw	CHPP_Tricine_3019.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 148	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	20	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3020.raw	CHPP_Tricine_3020.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 149	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	21	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3021.raw	CHPP_Tricine_3021.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-2	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 150	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	22	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Tricine_3022.raw	CHPP_Tricine_3022.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	20 ppm	0.5 Da	tissue	testis
