source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	assay name	comment[file uri]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment [cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters].6	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	Material Type	factor value[cell line]
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 240	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_22.raw	22	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_22.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 241	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_23.raw	23	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_23.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 242	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_24.raw	24	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_24.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 243	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_25.raw	25	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_25.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 244	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_26.raw	26	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_26.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 245	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_27.raw	27	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_27.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 246	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_28.raw	28	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_28.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 247	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_29.raw	29	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_29.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 248	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_30.raw	30	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_30.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 249	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_31.raw	31	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_31.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 250	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_32.raw	32	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_32.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 251	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_33.raw	33	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_33.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 252	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_34.raw	34	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_34.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 253	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_35.raw	35	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_35.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 254	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_36.raw	36	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_36.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 255	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_37.raw	37	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_37.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 256	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_38.raw	38	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_38.raw	cell line	HeLa
PXD004452-Sample-7	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 257	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_39.raw	39	AC=MS:1002038;NT=label free sample	NT=Lys-C;AC=MS:1001309	not available	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_39.raw	cell line	HeLa
